0.372037 0.571348 1.429978
0.374037 0.569226 1.430867
0.376038 0.567109 1.431739
0.378038 0.564998 1.432593
0.380038 0.562893 1.433429
0.382038 0.560794 1.434248
0.384038 0.558701 1.435049
0.386039 0.556615 1.435833
0.388039 0.554534 1.436599
0.390039 0.552459 1.437348
0.392039 0.550391 1.438079
0.394039 0.548328 1.438793
0.396040 0.546272 1.439489
0.398040 0.544222 1.440168
0.400040 0.542178 1.440830
0.402040 0.540141 1.441474
0.404040 0.538110 1.442101
0.406041 0.536085 1.442711
0.408041 0.534066 1.443303
0.410041 0.532054 1.443878
0.412041 0.530048 1.444436
0.414041 0.528049 1.444977
0.416042 0.526056 1.445500
0.418042 0.524070 1.446007
0.420042 0.522090 1.446497
0.422042 0.520116 1.446969
0.424042 0.518149 1.447425
0.426043 0.516188 1.447863
0.428043 0.514234 1.448285
0.430043 0.512287 1.448690
0.432043 0.510346 1.449078
0.434043 0.508412 1.449450
0.436044 0.506484 1.449805
0.438044 0.504563 1.450143
0.440044 0.502648 1.450464
0.442044 0.500740 1.450769
0.444044 0.498839 1.451057
0.446045 0.496945 1.451329
0.448045 0.495057 1.451585
0.450045 0.493175 1.451824
0.452045 0.491301 1.452047
0.454045 0.489433 1.452253
0.456046 0.487572 1.452444
0.458046 0.485718 1.452618
0.460046 0.483870 1.452776
0.462046 0.482029 1.452918
0.464046 0.480195 1.453044
0.466047 0.478368 1.453154
0.468047 0.476547 1.453248
0.470047 0.474733 1.453326
0.472047 0.472926 1.453388
0.474047 0.471126 1.453435
0.476048 0.469332 1.453466
0.478048 0.467545 1.453482
0.480048 0.465765 1.453482
0.482048 0.463992 1.453466
0.484048 0.462226 1.453435
0.486049 0.460466 1.453388
0.488049 0.458714 1.453327
0.490049 0.456968 1.453250
0.492049 0.455228 1.453158
0.494049 0.453496 1.453050
0.496050 0.451770 1.452928
0.498050 0.450052 1.452791
0.500050 0.448340 1.452638
0.502050 0.446634 1.452471
0.504050 0.444936 1.452289
0.506051 0.443244 1.452092
0.508051 0.441560 1.451881
0.510051 0.439882 1.451655
0.512051 0.438210 1.451414
0.514051 0.436546 1.451159
0.516052 0.434888 1.450890
0.518052 0.433237 1.450606
0.520052 0.431593 1.450308
0.522052 0.429956 1.449996
0.524052 0.428325 1.449669
0.526053 0.426701 1.449328
0.528053 0.425084 1.448974
0.530053 0.423474 1.448605
0.532053 0.421870 1.448223
0.534053 0.420273 1.447827
0.536054 0.418683 1.447417
0.538054 0.417100 1.446993
0.540054 0.415523 1.446556
0.542054 0.413953 1.446106
0.544054 0.412389 1.445641
0.546055 0.410833 1.445164
0.548055 0.409283 1.444673
0.550055 0.407739 1.444169
0.552055 0.406203 1.443652
0.554055 0.404672 1.443121
0.556056 0.403149 1.442578
0.558056 0.401632 1.442022
0.560056 0.400122 1.441453
0.562056 0.398618 1.440871
0.564056 0.397121 1.440276
0.566057 0.395631 1.439669
0.568057 0.394147 1.439049
0.570057 0.392669 1.438416
0.572057 0.391199 1.437771
0.574057 0.389734 1.437114
0.576058 0.388277 1.436444
0.578058 0.386825 1.435763
0.580058 0.385380 1.435069
0.582058 0.383942 1.434363
0.584058 0.382510 1.433645
0.586059 0.381085 1.432915
0.588059 0.379666 1.432173
0.590059 0.378253 1.431419
0.592059 0.376847 1.430654
0.594059 0.375447 1.429877
0.596060 0.374054 1.429089
0.598060 0.372667 1.428289
0.600060 0.371286 1.427478
0.602060 0.369912 1.426655
0.604060 0.368543 1.425821
0.606061 0.367182 1.424976
0.608061 0.365826 1.424120
